post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,tax:pwb-brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
"Resina Estandar Negra (1000ml)",resina-estandar-negra-1000ml,,3114,"La resina es estable en diferentes condiciones climáticas y también es fácil de almacenar, superando las deficiencias de otras resinas. Cuenta con una solidificación de alta velocidad, fuerte adherencia del modelo y fácil de desprender después de imprimir.
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Viscosidad @25°C: 552.0 mpa.s</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 79D</li>
 	<li>Densidad líquida: 1.100 g/cm3</li>
 	<li>Densidad sólida: 1.184 g/cm3</li>
 	<li>Fuerza de tensión máx.: 23.4 Mpa</li>
 	<li>Elongación: 14.2%</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Estándar</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">9s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Anycubic</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>
</div>",publish,,341,"2021-04-09 23:05:16",10,open,,,,no,no,,190,170,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/11/resina-standart-negro.jpg ! alt : Resina Estandar Negra ! title : Resina Estandar Negra ! desc : Resina Estandar Negra  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/11/resina-standart-negro2.jpg ! alt :  ! title : resina standart negro2 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-estandar-negra-1000ml/,7,Anycubic,simple,,"Resinas|Resinas > Estándar",,
"Creality CR-30",creality-cr-30,,3419,"<a href=""https://tiendakrear3d.com/producto/creality-cr-30/"">Creality CR-30</a> fue lanzado al mercado como una<strong> impresora 3D</strong> que rompe los esquemas de las tradicionales de filamento. Con un nuevo concepto basado en una faja transportadora, Creality presenta una<strong> impresora 3D</strong> con una cinta infinita la cual te permitirá realizar impresiones a producción.
<p style=""text-align: center;""><img class=""size-medium wp-image-3420 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/04/7496be02-540e-4c99-809f-7833a0a40498-300x300.jpg"" alt=""Creality CR-30"" width=""300"" height=""300"" /></p>

<h3 class=""product_title entry-title"" style=""text-align: center;"">Creality CR-30</h3>
<a href=""https://www.youtube.com/watch?v=yn2uobkJKJc"">Ver más información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title=""""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">FDM</span></span></div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">200x170x∞mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">0,1-0,4 mm</span></span></div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">80 mm / s</span></span></div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de extrusor</div>
<div class=""producto--valor""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Bowden</span></span></div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Diámetro de boquilla</div>
<div class=""producto--valor""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">0,4 mm</span></span></div>
</div>
</div>",publish,,153,"2021-04-28 20:07:12",10,open,,,,no,no,,5500,4950,40.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/7496be02-540e-4c99-809f-7833a0a40498.jpg ! alt : Creality CR-30 ! title : Creality CR-30 ! desc : Creality CR-30 ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/c95dc01a691fc7bffa1ce755f1eb0ffa.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/5a64387e-2738-4b8a-8e9a-956b470ab32f.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/creality-cr-30/,0,Creality,simple,,"Impresoras 3D|Impresoras 3D > FDM (filamento)",,
"Creality Halot Sky",creality-halot-sky,,3423,"Creality HALOT-SKY es una nueva generación de impresoras 3D de resina. Pantalla LCD monocromática de 8.9 pulgadas con volumen de de impresión de 192x120x200mm, impresión 3D en la nube, soporte en 12 lenguajes disponibles.","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">SLA basado en LCD</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">192x120x200mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.01-0.05mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">50mm/h</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución XY</div>
<div class=""producto--valor"">0.051mm (4K)</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución del eje Z</div>
<div class=""producto--valor"">0.01mm</div>
</div>
</div>",publish,,185,"2021-04-26 12:13:32",10,open,,,,no,no,,4700,4550,40.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/Creality-halot-sky-e1636745584892.jpg ! alt :  ! title : Creality halot sky ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/09/2.jpg ! alt :  ! title : 2 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/ed27e425ad2d583d2d438d8162ddf97b.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/b1d679976a3cb9458af99084d0d9bc41.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/creality-halot-sky/,0,Creality,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)",,
"Creality Halot One",creality-halot-one,,3427,"Impresora 3D de resina de alto rendimiento de nueva generación. Con un tamaño de impresión: 127 x80x160 mm. Cuenta con una pantalla LCD Monocromo 2K de 6 Pulgadas. Flujo rápida y de buen rendimiento, esto brinda una gran calidad en las impresiones.","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">SLA basado en LCD</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">127x80x160mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.01-0.05mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">50mm/h</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución XY</div>
<div class=""producto--valor"">0.051mm (2K)</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución del eje Z</div>
<div class=""producto--valor"">0.01mm</div>
</div>
</div>",publish,,165,"2021-04-26 14:24:37",10,open,,,,no,no,,1500,1100,10.01,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/HalotONECL-60_02_720x.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/HalotONECL-60_01_480x.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/HalotONECL-60_03_720x.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/creality-halot-one/,1,Creality,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)",,
"Creality CR-10 Smart",creality-cr-10-smart,,3431,"<a href=""https://tiendakrear3d.com/producto/creality-cr-10-smart/""><strong>CR-10 Smart</strong></a> fue creado para llevar un sentido de movimiento con el flujo simplificado de líneas y elegancia. El diseño de la boquilla de súper carrera es la combinación de la tecnología y la moda moderna.El punto más destacado de la <strong><a href=""https://tiendakrear3d.com/producto/creality-cr-10-smart/"">CR-10 Smart</a> </strong>es que es inteligente: el control inteligente de WIFI, el auto-nivelado, el auto-apagado y el corte en la nube de Creality son, sin duda, los que la empujan a ser el modelo más inteligente del mundo.

&nbsp;

<img class=""aligncenter wp-image-3434 size-medium"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/04/CrealityCR-10Smart2_720x-300x300.jpg"" alt=""Creality CR-10 Smart"" width=""300"" height=""300"" />
<p style=""text-align: center;""><strong>Creality CR-10 Smart</strong></p>
&nbsp;

<a href=""https://www.youtube.com/watch?v=vc_7E6iOaNQ"">Ver más información </a>

&nbsp;","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">FDM</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">300x300x400mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.1-0.4mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">80mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de extrusor</div>
<div class=""producto--valor"">Bowden</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Diámetro de boquilla</div>
<div class=""producto--valor"">0.4mm</div>
</div>
</div>",publish,,140,"2021-04-26 14:39:01",10,open,,,,no,no,,2500,2250,30.01,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/CrealityCR-10Smart2_720x.jpg ! alt : Creality CR-10 Smart ! title : Creality CR-10 Smart ! desc : Creality CR-10 Smart ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/CrealityCR-10smart3DPrinter_480x.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/CR-10Smart3DPrinter_dcf0f400-1014-4033-9e29-84655a97f47d_480x.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/creality-cr-10-smart/,1,Creality,simple,,"Impresoras 3D|Impresoras 3D > FDM (filamento)","Creality CR-10 Smart",
"Creality UW-02",creality-uw-02,,3446,"Creality UW-02, máquina de lavación y curación todo en una ,un paso para terminar el proceso posterior del modelo.
<ul>
 	<li>Función: máquina de lavación y curación</li>
 	<li>Método de control: botón táctil, indicador LED</li>
 	<li>Fuente de luz UV: luces LED integradas (18 luces LED UV)</li>
 	<li>Tiempo de curado y lavado: 2-90min.</li>
 	<li>Tamaño de lavado: 170 (L) x 120 (W) x 160 (H) mm</li>
 	<li>Tamaño de secado y curado al aire: 225x225x370mm</li>
 	<li>Peso: 6,5Kg</li>
 	<li>Base: plataforma giratoria magnética de 360 ​​°</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Limpieza y Curado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Creality</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Piezas impresas en resina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",draft,,191,"2021-04-27 12:17:00",10,open,,,,no,no,,,,24,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/uw-026_480x.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/uw-025_720x.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/uw-022_720x.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/?post_type=product&p=3446,0,Creality,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)",,
"Anycubic Wash and Cure Plus",anycubic-wash-and-cure-plus,,3453,"Máquina de lavado y curado permite mejorar la limpieza de los modelos impresos en resina de manera segura. Además con la función de curado se puede obtener una solidificación completa y uniforme con la ayuda de su base rotatoria.
<ul>
 	<li>Función: Lavado y curado</li>
 	<li>Método de control: botones y LEDs indicadores</li>
 	<li>Fuente de luz UV: 405nm</li>
 	<li>Tiempo de lavado: 1-60 min</li>
 	<li>Tamaño máximo de la pieza: 192x120x235mm</li>
 	<li>Tamaño de la maquina: 290x270x479mm</li>
 	<li>Peso: 6.5Kg</li>
 	<li>Base: Rotatoria</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Limpieza y Curado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Anycubic</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Piezas impresas en resina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,161,"2021-04-27 12:48:48",10,open,,,,no,no,,1200,950,24,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/DSC03350_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/DSC03350-09_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/DSC03438-07_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/anycubic-wash-and-cure-plus/,13,Anycubic,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)",,
"Creality CR-Scan 01",creality-cr-scan-01,,3459,"<a href=""https://tiendakrear3d.com/producto/creality-cr-scan-01/""><strong>Creality CR-Scan 01</strong></a> es el escáner 3D se conecta con la laptop mediante un cable USB y su tamaño y ligereza permiten trasladarlo de un lugar a otro con facilidad, moviéndolo mientras se escanea. Con el paquete Upgraded podrás realizar un mejor scaneo con una alineación múltiple automática, este kit incluye trípode y base giratoria.
<ul class=""list-float"">
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Motor de escaneo: Cámara Intel RealSense</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Tamaño de escaneo: 536x378mm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Resolución de escaneo: 0.5 mm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Tamaño de imagen en color: Hasta 1920 x 1080 p a 10 fps</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Intervalo operativo: 40 - 90 cm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Software de escaneo: Creality</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">Tipos de archivos de salida: OBJ, STL</li>
 	<li>
<div>Conectividad: Cable USB 3.0</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Dimensiones del producto: 295x185x90 mm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Peso del producto: 850 g</div></li>
</ul>
<p style=""text-align: center;""><img class=""aligncenter wp-image-3465 size-medium"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/04/728f0271128bf8b5f30fb9483a6329fab035105a6adaf0af1332a676bfcbd680-300x300.jpeg"" alt=""Creality CR-Scan 01"" width=""300"" height=""300"" /></p>

<h3 style=""text-align: center;"">Creality CR-Scan 01</h3>
<a href=""https://www.youtube.com/watch?v=bPI6yrVw2As"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de escaneo</div>
<div class=""producto--valor"" title="""">536x378mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de escaneo</div>
<div class=""producto--valor"">0.5mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de imagen con profundidad</div>
<div class=""producto--valor"">--</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de imagen en color</div>
<div class=""producto--valor"">Hasta 1920x1080p a 10 fps</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Intervalo operativo</div>
<div class=""producto--valor"">40 - 90 cm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Conectividad</div>
<div class=""producto--valor"">Cable USB 3.0</div>
</div>
</div>",publish,,192,"2021-04-27 14:04:01",10,open,,,,no,no,,4000,3600,6,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/04/728f0271128bf8b5f30fb9483a6329fab035105a6adaf0af1332a676bfcbd680.jpeg ! alt : Creality CR-Scan 01 ! title : Creality CR-Scan 01 ! desc : Creality CR-Scan 01 ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/ba7e11098ba03d85e82b898a83fc3cc7-1.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/04/a9c0efaf-94a3-41b5-9d1b-c86c7dc9b7e2.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/creality-cr-scan-01/,1,Creality,simple,,"Escáneres 3D|Escáneres 3D > Triangulación Láser","Creality|Creality CR-Scan 01",
"Film FEP Anycubic Photon Mono 173x115.4mm",film-fep-anycubic-photon-mono-173x115-4mm,,3689,"<span class=""a-list-item a-size-base""><a href=""https://tiendakrear3d.com/producto/film-fep-anycubic-photon-mono-173x115-4mm/""><strong>Film FEP Anycubic Photon Mono 173x115.4mm</strong> </a>es de instalación rapida viene con un anillo de acero, no es necesario desmontar el anillo de acero y cortar la película FEP. Todo el proceso de instalación solo tarda 3 minutos. y hay un tutorial fácil de seguir en el paquete que te guía a reemplazar mejor la película FEP.</span>
<ul>
 	<li>Tamaño: 173x115.4mm</li>
 	<li>Espesor: 0,15-0,2mm</li>
 	<li>Transparencia: 95%</li>
 	<li>Compatible con los modelos Photon Mono, Mono 4K, Ultra.</li>
</ul>
<img class=""size-medium wp-image-3690 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-07-at-9.50.57-PM-300x300.jpeg"" alt=""Film FEP Anycubic Photon Mono 173x115.4mm"" width=""300"" height=""300"" />
<h4 style=""text-align: center;"">Film FEP Anycubic Photon Mono 173x115.4mm</h4>
<a href=""https://www.youtube.com/watch?v=NtV4GGAezOk"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Lámina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Anycubic</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Photon Mono, 4K, Ultra</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">FEP</div>
</div>
</div>",publish,,37,"2021-05-08 12:05:51",10,open,,,,no,no,,40,,0.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/05/WhatsApp-Image-2021-05-07-at-9.50.57-PM.jpeg ! alt : Film FEP Anycubic Photon Mono 173x115.4mm ! title : Film FEP Anycubic Photon Mono 173x115.4mm ! desc : Film FEP Anycubic Photon Mono 173x115.4mm ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/05/ZHP043-2P_5_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/film-fep-anycubic-photon-mono-173x115-4mm/,10,Anycubic,simple,,"Repuestos|Repuestos > Plataforma|Repuestos > Mecánica","Film FEP Anycubic Photon Mono|Film FEP Anycubic Photon Mono 173x115.4mm",
"Tubo de teflon Capricorn Serie XS 0.5m",tubo-de-teflon-capricorn-serie-xs-0-5m,,3694,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Repuesto para el sistema de extrusión&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">Repuesto para el sistema de extrusión de la marca Capricorn, compatible con todas las impresoras 3D FDM tipo Bowden para filamentos de 1,75mm.</span>
<ul>
 	<li>Diámetro interior de 1.9 mm</li>
 	<li>Compatible con extrusores tipo Bowden.</li>
 	<li>Tubería mejorada con aditivos de alto rendimiento, el mejor tubo para Bowden de baja fricción.</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Extrusión</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Tubo de teflon</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Capricorn</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Impresoras tipo Bowden</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Teflón de baja fricción</div>
</div>
</div>",publish,,48,"2021-05-16 20:38:13",10,open,,,,no,no,,30,,0.1,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/05/1570812822.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/05/1570839356.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/tubo-de-teflon-capricorn-serie-xs-0-5m/,6,Capricorn,simple,,"Repuestos|Repuestos > Extrusores|Repuestos > Upgrades",,
"Tubo de teflon Capricorn Serie XS 1m",tubo-de-teflon-capricorn-serie-xs-1m,,3697,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Repuesto para el sistema de extrusión&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">Repuesto para el sistema de extrusión de la marca Capricorn, compatible con todas las impresoras 3D FDM tipo Bowden para filamentos de 1,75mm.</span>
<ul>
 	<li>Diámetro interior de 1.9 mm</li>
 	<li>Compatible con extrusores tipo Bowden.</li>
 	<li>Tubería mejorada con aditivos de alto rendimiento, el mejor tubo para Bowden de baja fricción.</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Extrusión</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Tubo de teflon</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Capricorn</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Impresoras tipo Bowden</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Teflón de baja fricción</div>
</div>
</div>",publish,,49,"2021-05-10 11:30:01",10,open,,,,no,no,,50,,0.1,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/05/1570812822.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/05/1570839356.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/tubo-de-teflon-capricorn-serie-xs-1m/,2,Capricorn,simple,,"Repuestos|Repuestos > Extrusores|Repuestos > Upgrades",,
