post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,tax:pwb-brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
"Phrozen Wash and Cure Kit",phrozen-wash-and-cure-kit,,12409,"<span style=""font-weight: 400;""><a href=""https://tiendakrear3d.com/producto/phrozen-wash-and-cure-kit/"">Phrozen Wash &amp; Cure Kit</a> hará que su proceso de limpieza y curado sea más rápido y fácil con una estación de lavado de grandes dimensiones junto con una estación de curado de forma independiente. Puedes  secar y curar a la vez los modelos impresos.</span>
<ul>
 	<li>Función: Lavado y curado</li>
 	<li>Método de control: botones y LEDs indicadores</li>
 	<li>Fuente de luz UV: 405nm</li>
 	<li>Tiempo de lavado: 1-30 min</li>
 	<li>Tamaño máximo estación lavado: 218x123x235mm</li>
 	<li>Tamaño máximo estación curado: Ø250 x 235mm</li>
 	<li>Dimensiones máquina lavado: 277x207x467mm / 3.5Kg</li>
 	<li>Dimensiones maquina curado: 354x309x368mm / 3.9Kg</li>
 	<li>Base: Rotatoria</li>
 	<li><a href=""https://phrozen3d.com/products/wash-cure-kit?variant=43562249289915#specs"">Ficha técnica</a></li>
</ul>
<p style=""text-align: center;""><img class=""size-medium wp-image-12410 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2022/11/Wash_Cure_1400x1600_01_2a6619ee-3b4a-4100-b027-5cf7f6d5fb9f_800x-263x300.png"" alt=""Phrozen Wash and Cure Kit"" width=""263"" height=""300"" /></p>

<h3 style=""text-align: center;"">Phrozen Wash and Cure Kit</h3>
<a href=""https://www.youtube.com/watch?v=Mm4jKOXYwRQ"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Limpieza y Curado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Piezas impresas en resina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,197,"2022-11-07 17:42:09",10,open,,,,no,no,,1700,1500,24,,,,,,instock,no,no,,no,taxable,731|244,6965|6407|5832,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/Wash_Cure_1400x1600_01_2a6619ee-3b4a-4100-b027-5cf7f6d5fb9f_800x.png ! alt : Phrozen Wash and Cure Kit ! title : Phrozen Wash and Cure Kit ! desc : Phrozen Wash and Cure Kit ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2022/11/Wash_Cure_1400x1600_04_74a4ac38-1bb7-42c0-89d7-58f5dee26965_800x.png ! alt :  ! title : Phrozen Wash and Cure Kit ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2022/11/Wash_Cure_1400x1600_09_bc89fd60-551d-486a-82a5-6715ca3f39b1_800x.png ! alt :  ! title : Phrozen Wash and Cure Kit ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/phrozen-wash-and-cure-kit/,2,Phrozen,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)","Phrozen Wash and Cure Kit",
"Resina Aqua 8K Gris (1000ml)",resina-aqua-8k-gris-1000ml,,12465,"La resina Phrozen Aqua 8K está diseñada para imprimir modelos 3D de alta calidad y extremadamente complejos con resolución 8K.

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.10 g/cm3</li>
 	<li>Viscosidad @25°C: 280-380 cps</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 82D</li>
 	<li>Fuerza de tensión máx.: 24 Mpa</li>
 	<li>Resistencia a la flexión: 43 MPa</li>
 	<li>Módulo de flexión: 1730 MPa</li>
 	<li>Elongación: 8%</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Estándar</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">2-3s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,409,"2022-11-14 09:56:31",10,open,,,,no,no,,350,300,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/Aqua-Gray8K_1400x1600_4_800x.png ! alt :  ! title : Resina Aqua 8K Gris ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-aqua-8k-gris-1000ml/,0,Phrozen,simple,,"Resinas > Dental|Resinas > Joyería|Resinas|Resinas > Estándar",,
"Resina Ultra Alta Temperatura TR300 (1000ml)",resina-ultra-alta-temperatura-tr300-1000ml,,12467,"La resina Phrozen TR300 está diseñada para crear piezas impresas en 3D para ingeniería. Viene con una resistencia térmica extremadamente alta, también posee una alta resistencia mecánica y dureza, lo que la hace ideal para aplicaciones de alta temperatura como termoformado dental, maquetas industriales y creación de joyas impresas en 3D.

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.17 g/cm3</li>
 	<li>Viscosidad @25°C: 160 cps</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 80D</li>
 	<li>Resistencia a la flexión: 32 MPa</li>
 	<li>Módulo de flexión: 1857 MPa</li>
 	<li>Elongación: 2%</li>
 	<li>Temperatura de deflexión térmica: 190°C</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Resistente</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">2-3s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,429,"2022-11-14 10:33:57",10,open,,,,no,no,,700,600,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/TR300_1400x1600_4_800x.png ! alt :  ! title : Resina TR300 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-ultra-alta-temperatura-tr300-1000ml/,1,Phrozen,simple,,"Resinas > Dental|Resinas > Joyería|Resinas|Resinas > Resistente",,
"Resina Casteable Violeta (500ml)",resina-casteable-violeta-500ml,,12469,"<span style=""font-weight: 400;"">Diseñadas para el proceso de fundición, las resinas casteables de la marca Phrozen se queman limpiamente para proporcionar una fundición fiable para todo tipo de modelos impresos en 3D, especialmente para modelo de joyería. </span>

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.12 g/cm3</li>
 	<li>Viscosidad @25°C: 192 cps</li>
 	<li>Capacidad: 500 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 70D</li>
 	<li>Fuerza de tensión máx.: 57 Mpa</li>
 	<li>Elongación: 3%</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Casteable</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">500 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">2-3s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,423,"2022-11-14 14:55:12",10,open,,,,no,no,,800,600,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/violet_1_1400x1600_3a94d37a-842d-460d-a917-1cbfbd78c21e_800x.png ! alt :  ! title : Resina Casteable (500ml) ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-casteable-violeta-500ml/,0,Phrozen,simple,,"Resinas > Dental|Resinas > Joyería|Resinas|Resinas > Casteable",,
"Resina Resistente Nylon Verde (1000ml)",resina-resistente-nylon-verde-1000ml,,12471,"<span style=""font-weight: 400;"">La resina de Phrozen Resistente es flexible, tiene una alta resistencia a los impactos y no se rompe fácilmente. </span><span style=""font-weight: 400;"">
</span>

<span style=""font-weight: 400;"">Está diseñado específicamente para la creación de prototipos y piezas funcionales impresas en 3D.</span>

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.10 g/cm3</li>
 	<li>Viscosidad @25°C: 742 cps</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 68D</li>
 	<li>Módulo de elasticidad: 600MPa</li>
 	<li>Fuerza de tensión máx.: 19 MPa</li>
 	<li>Elongación: 30%</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Resistente</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">2-3s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,416,"2022-11-14 15:40:13",10,open,,,,no,no,,650,550,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/Nylon-Green_1400x1600_4_800x.png ! alt :  ! title : Phrozen Resistente Verde ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-resistente-nylon-verde-1000ml/,0,Phrozen,simple,,"Resinas|Resinas > Resistente",,
"Resina Rígida Rock Black (1000ml)",resina-rigida-rock-black-1000ml,,12476,"<span style=""font-weight: 400;"">Las resinas rígidas crean modelos resistentes y flexibles que soportan temperaturas de hasta 97 °C, lo que las convierte en la resina ideal para crear piezas impresas en 3D orientado a la ingeniería. </span>

<span style=""font-weight: 400;"">Brindan una impresión de alta precisión, asegurándose de que sus modelos impresos en 3D coincidan completamente con sus diseños de impresión 3D.</span>

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.10 g/cm3</li>
 	<li>Viscosidad @25°C: 119 cps</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 81D</li>
 	<li>Módulo de elasticidad: 419MPa</li>
 	<li>Fuerza de tensión máx.: 30 MPa</li>
 	<li>Elongación: 4%</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Resistente</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">3-5s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,417,"2022-11-15 12:19:12",10,open,,,,no,no,,650,550,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/RockBlack_1400x1600_4_800x.png ! alt :  ! title : Phrozen Resina Rígida ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-rigida-rock-black-1000ml/,0,Phrozen,simple,,"Resinas|Resinas > Resistente",,
"Resina Alta Velocidad Gris (1000ml)",resina-alta-velocidad-gris-1000ml,,12478,"Resina Phrozen formulada para imprimir hasta 8 veces más rápido*, lo que la convierte en la opción ideal para imprimir modelos grandes como accesorios y prototipos industriales.

Ideal para imprimir accesorios de cosplay, máscaras, prototipos, zapatos o proyectos de paisajismo.

<em><span style=""font-weight: 400; font-size: 7;"">Nota: asegúrese de que su impresora esté bien calibrada y comience con una impresión de prueba para asegurarse de que tiene los parámetros adecuados para su entorno de impresión. Luego ajuste los parámetros en consecuencia antes de proceder con los modelos reales.</span></em>

Perfil de resina ( <em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">Haga clic </a></em><em><a href=""https://phrozen3d.com/pages/resin-profile"" target=""_blank"" rel=""noopener"">aquí</a></em> )
<ul>
 	<li>Composición química: Resina   Fotoiniciador</li>
 	<li>Densidad: 1.10 g/cm3</li>
 	<li>Viscosidad @25°C: 235 cps</li>
 	<li>Capacidad: 1000 ml</li>
 	<li>Longitud de onda de solidificación: 405 nm</li>
 	<li>Duración de almacenado: 12 meses</li>
 	<li>Dureza: 79D</li>
 	<li>Módulo de Young: 900MPa</li>
 	<li>Fuerza de tensión máx.: 25 MPa</li>
 	<li>Elongación: 20%</li>
</ul>","<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Estándar</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Capacidad</div>
<div class=""producto--valor"">1000 ml</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">L. de onda</div>
<div class=""producto--valor"">405nm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de exposición</div>
<div class=""producto--valor"">2-3s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. de almacenado</div>
<div class=""producto--valor"">12 meses</div>
</div>",publish,,415,"2022-11-15 12:31:46",10,open,,,,no,no,,400,300,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/SpeedResin_1400x1600_4_800x.png ! alt :  ! title : Resina alta velocidad Phrozen ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/resina-alta-velocidad-gris-1000ml/,0,Phrozen,simple,,"Resinas|Resinas > Estándar",,
"Tanque de resina Phrozen Sonic Mega 8K",tanque-de-resina-phrozen-sonic-mega-8k,,12496,"Tanque metálico para la impresora de resina Phrozen Sonic Mega 8K
<ul>
 	<li>Tamaño: 267.2x403.2x32mm</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Tanque</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Sonic Mega 8K</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal</div>
</div>
</div>",publish,,126,"2022-11-17 09:39:12",10,open,,,,no,no,,1500,1200,3,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/66F03213-4E64-4D45-A62A-2CAAA699FEB9_800x.png ! alt :  ! title : Tanque de resina Sonic Mega 8K ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/tanque-de-resina-phrozen-sonic-mega-8k/,0,Phrozen,simple,,"Repuestos|Repuestos > Plataforma|Repuestos > Mecánica",,
"Pantalla Monocromática LCD Phrozen Sonic Mighty 8K",pantalla-monocromatica-lcd-phrozen-sonic-mighty-8k,,12499,"Repuesto original de la pantalla Phrozen Sonic Mighty 8K.
<ul>
 	<li>Pantalla LCD monocromática 10"".</li>
 	<li>Resolución 8K.</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Electrónico</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Interfaz</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Pantalla</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Sonic Mighty 8K</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">-</div>
</div>
</div>",publish,,385,"2022-11-17 09:55:14",10,open,,,,no,no,,2000,1500,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/LCD_Mighty8K_1400x1600_01_800x.png ! alt :  ! title : Pantalla LCD Phrozen Sonic Mighty 8K ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/pantalla-monocromatica-lcd-phrozen-sonic-mighty-8k/,0,Phrozen,simple,,"Repuestos|Repuestos > Electrónica",,
"Cortador Ultrasónico Phrozen",cortador-ultrasonico-phrozen,,12501,"<span style=""font-weight: 400;"">El cortado ultrasónico de Phrozen permite los soportes de forma sencilla. Con 40 000 vibraciones de cuchilla por segundo, la cortadora ultrasónica le ayudará a recortar y terminar impresiones 3D con márgenes de alta precisión con facilidad.</span>
<ul>
 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Diseño intuitivo en forma de bolígrafo con vibración ultrasónica</span></li>
 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Precisión de corte extrema en piezas complejas</span></li>
 	<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Retire los soportes manteniendo todos los detalles.</span></li>
</ul>
<a href=""https://www.youtube.com/watch?v=DYCj2iVeDw0"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Resina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,6,"2022-11-17 10:38:50",10,open,,,,no,no,,700,500,3,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/1600x1400_4_1_23713a9e-412e-4e78-9df9-6babf4592939_800x.png ! alt :  ! title : Cortador ultrasónico Phrozen ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2022/11/1600x1400_3_b52f9b4d-99b6-41f3-aa63-051d7f9ecbb5_1400x.png ! alt :  ! title : Cortador ultrasónico Phrozen ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2022/11/1600x1400_1_31400aab-3d59-49d1-b218-c771e80bc99c_800x.png ! alt :  ! title : Cortador ultrasónico Phrozen ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/cortador-ultrasonico-phrozen/,1,Phrozen,simple,,"Repuestos|Repuestos > Mecánica","Lapicero 3D MagiX Kids",
"Plataforma de Impresion Phrozen Sonic Mega 8K",plataforma-de-impresion-phrozen-sonic-mega-8k,,12506,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Repuesto para el sistema de calentamiento de la plataforma&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">Plataforma original para la impresora Phrozen Sonic Mega 8K.</span>
<ul>
 	<li>Fácil instalación.</li>
 	<li>Plataforma metálica de larga duración.</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Plataforma</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Sonic Mega 8K</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño</div>
<div class=""producto--valor"">330x185mm</div>
</div>
</div>",publish,,138,"2022-11-17 10:54:47",10,open,,,,no,no,,1200,900,3,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/8D98E32F-8774-43E1-8B56-0D6D0D9F49A2_1400x.png ! alt :  ! title : Plataforma de impresion Phrozen Sonic Mega 8K ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/plataforma-de-impresion-phrozen-sonic-mega-8k/,0,Phrozen,simple,,"Repuestos|Repuestos > Plataforma",,
"Plataforma de Impresion Phrozen Sonic Mighty 8K",plataforma-de-impresion-phrozen-sonic-mighty-8k,,12508,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Repuesto para el sistema de calentamiento de la plataforma&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">Plataforma original para la impresora Phrozen Sonic Mighty 8K.</span>
<ul>
 	<li>Fácil instalación.</li>
 	<li>Plataforma metálica de larga duración.</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánica</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Plataforma</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Phrozen</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Sonic Mighty 8K</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño</div>
<div class=""producto--valor"">218x123mm</div>
</div>
</div>",publish,,139,"2022-11-17 11:01:52",10,open,,,,no,no,,600,400,1,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2022/11/Mighty8K_1400x1600_01_1400x.png ! alt :  ! title : Plataforma de impresion Phrozen Sonic Mighty 8K ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/plataforma-de-impresion-phrozen-sonic-mighty-8k/,0,Phrozen,simple,,"Repuestos|Repuestos > Plataforma",,
